time_1,time_0.1,time_0.01
0,0,9.942054748535156e-4
0,0.0020580291748046875,0.02393484115600586
0,0,0.002000093460083008
9.989738464355469e-4,0,0.00997304916381836
0,0,0.0039370059967041016
9.989738464355469e-4,0,0.0010559558868408203
0,0.14155101776123047,1.261638879776001
9.951591491699219e-4,0.008059024810791016,0.021941184997558594
0,0,0.012965917587280273
0,0.0020570755004882813,0.029919862747192383
0.027926921844482422,0.1519618034362793,1.2377572059631348
0,0,0.017940998077392578
0.015939950942993164,0.14179706573486328,1.369297981262207
3.591209069887797,3.6451002319653827,3.855508836110433
0,0,0.0029931068420410156
9.949207305908203e-4,0,0.00498509407043457
0.015956878662109375,0.1497189998626709,1.5598509311676025
9.980201721191406e-4,0.002051115036010742,0.01897287368774414
0,0,0.014977216720581055
9.951591491699219e-4,0,0.03885197639465332
3.5802709499994916,3.591076751550039,3.998967214425405
3.5701749006907146,3.6320719798405965,4.044878049691518
0,0.0029921531677246094,0.03685903549194336
0,9.980201721191406e-4,9.8419189453125e-4
0.018207788467407227,0.3061809539794922,1.1988568305969238
0,9.970664978027344e-4,0.007014036178588867
0,0.0029909610748291016,0.02893996238708496
0,0.0019958019256591797,0.01396799087524414
0.0020551681518554688,0.15358805656433105,1.5321991443634033
0,0.0039920806884765625,0.0299530029296875
0,0.002991914749145508,0.026945829391479492
0,0,0.010956048965454102
0,9.970664978027344e-4,0.01991105079650879
0,0,0.00800013542175293
0,9.970664978027344e-4,0.019917964935302734
0,0.001995086669921875,0.010961055755615234
0,0.001993894577026367,0.02887892723083496
0,0,0.004981040954589844
0,9.980201721191406e-4,0.0020029544830322266
0,0.001995086669921875,0.02492499351501465
0,9.980201721191406e-4,0.014960050582885742
0,9.968280792236328e-4,0.003988981246948242
0,9.961128234863281e-4,0.015956878662109375
0,0.001995086669921875,0.03490805625915527
0,0,9.970664978027344e-4
0.030287981033325195,0.13663482666015625,1.2188010215759277
0,9.970664978027344e-4,0.0059659481048583984
0,9.980201721191406e-4,0.008990049362182617
0,9.970664978027344e-4,0.0039899349212646484
0,0,0.003937959671020508
0,9.968280792236328e-4,0.002051115036010742
0.02028489112854004,0.3480701446533203,1.4213438034057617
0,0.15073204040527344,1.4094831943511963
0,0,0.004991769790649414
0.01818704605102539,0.16017699241638184,1.3774092197418213
0.002032041549682617,0.0020759105682373047,0.02099299430847168
0,0,0.0029418468475341797
0.010123014450073242,0.14339089393615723,1.549098014831543
0.00803995132446289,0,0.005927085876464844
0,0,0.01100301742553711
0,0.008147001266479492,0.013962984085083008
0,0.0021331310272216797,0.01996588706970215
0.0020749568939208984,0,0.006980180740356445
0,0,0.009980201721191406
0,0,0.003981828689575195
0,0,0.004991054534912109
0,0.020540952682495117,0.10968708992004395
0,0,0.01293492317199707
0,0,0.008975028991699219
0,0,0.001995086669921875
0,0.008121967315673828,0.015956878662109375
0,0,0.013962984085083008
0,8.082389831542969e-5,0.00399017333984375
0,0,0.00997304916381836
0,0,0.00698089599609375
0,0,0.01894998550415039
0,0,0.00698089599609375
0.030781030654907227,0.1431889533996582,1.586841106414795
0,0,0.005040884017944336
0,0,9.942054748535156e-4
0,0,0.004002809524536133
0,0,0.003000020980834961
0,0,0.0029671192169189453
0,0,0.0029439926147460938
0,0.008117198944091797,0.03896188735961914
0,8.296966552734375e-5,0.009958982467651367
0,0,0.0029931068420410156
0,0,0.003025054931640625
0,0.15332698822021484,1.448084831237793
0,0,9.999275207519531e-4
0.020587921142578125,0.14061212539672852,1.2097351551055908
0,0,0.0019958019256591797
0,0.0020530223846435547,0.020943164825439453
3.6038443168004353,3.6230535467465717,4.067201415697734
0,0.0029921531677246094,0.0359039306640625
0,0.0019979476928710938,0.015958070755004883
0.020202159881591797,0.13962793350219727,1.184027910232544
0.008035898208618164,9.970664978027344e-4,0.009974956512451172
0,0,0.002941131591796875
0,0,0.0010478496551513672
