cost_1,cost_0.1,cost_0.01
0.00943084312176772,0.009430842623093169,0.009430837566177873
0.00943084312671946,0.009430842648754765,0.009430837905318616
0.00943084312253119,0.009430842629468247,0.009430837635226667
0.009901760514968216,0.010590088818940581,0.010587240182857694
0.009430843156071398,0.009430842847564931,0.009430839115807287
0.008265011149356112,0.008265123811227565,0.008265128929284422
0.008978362802795814,0.00924944148035017,0.009262585975184348
0.011323543945169195,0.012662784485124605,0.012746095607379559
0.009430843124828775,0.009430842631959297,0.009430837695501789
0.009430843124242175,0.009430842630396513,0.009430837701455459
0.009430843127458703,0.009430842670902209,0.009430838126935211
0.00895850679278897,0.008992432160871245,0.009004181007040786
0.008468924727275527,0.008468924727275527,0.008470537616710575
0.00990995957535623,0.01040544818598194,0.010449723396336414
0.009430843173744593,0.009430843133373779,0.009430842860113512
0.009430843125869615,0.009430842637164398,0.009430837755420961
0.009430843164125553,0.00943084293030425,0.009430840025352213
0.00943084312615821,0.009430842642604067,0.009430837811489564
0.009618361215081016,0.010232208617395157,0.010235232165328349
0.009430843123895461,0.009430842642633112,0.009430837825466672
0.012815042269886256,0.015014341517031777,0.015365759816572852
0.010214083238784465,0.010573309760165791,0.010615897001768545
0.01264321549008129,0.013081935160098073,0.013214019026573563
0.009430843215788546,0.009430843368517742,0.009430843839060338
0.010378142916154458,0.010723934544150599,0.010752661268453421
0.008579268811352939,0.008648436785115734,0.008659035371499533
0.00943084321230145,0.009430843174487103,0.009430840820861
0.009430843124464766,0.009430842639281596,0.009430837779211389
0.008990110612168695,0.009048755596211195,0.009066237284427694
0.0094308431255417,0.009430842648051087,0.009430837871933002
0.009430843240766583,0.009430843792737557,0.009430846786874945
0.009430843167984234,0.009430842955715845,0.009430840182750451
0.009012078062757794,0.009172717044057609,0.009202384872763295
0.009430843123612904,0.009430842636858571,0.009430837762376477
0.009430843126255074,0.009430842675463411,0.009430838139707924
0.00931823929284895,0.009411162270183777,0.009421489554559865
0.009969945194926751,0.010066306446271071,0.010122806047609664
0.008659748456790056,0.008679980019893993,0.008685686699516828
0.009430843214217426,0.009430843346643597,0.009430843658000095
0.010765141914131159,0.011018316912028845,0.011084196946395574
0.010051518308222776,0.010170212631123157,0.010222573065768155
0.009430843217904097,0.009430843349991834,0.009430843397761766
0.00943084312532724,0.009430842665784117,0.009430838065936541
0.010363154724797962,0.01137881203589098,0.011488535346030788
0.008857643227966663,0.008962264873554848,0.00898158043912543
0.008626763157366804,0.008658132530716765,0.008661599472372914
0.009430843123194704,0.00943084263173077,0.0094308376792566
0.00849401439404904,0.008497347743434166,0.008499379894458687
0.013934232764218416,0.016501900305370954,0.016912813273214596
0.009284789695596792,0.009514425981779373,0.009522154301185465
0.009430843214668224,0.009430843313736491,0.009430843061267073
0.00826831196140629,0.008268568937530658,0.008268606919266884
0.009430843123992573,0.009430842626062837,0.009430837608613924
0.009402659835418374,0.009804165099342522,0.00980459855690618
0.00994027513623856,0.010343405796640032,0.010373318614252305
0.009430843129429328,0.009430842700184445,0.009430838333584168
0.00943084312525164,0.009430842639254694,0.009430837766534226
0.009430843126225347,0.009430842655451264,0.00943083795398217
0.00943084312413512,0.00943084262832643,0.00943083765452728
0.011376237804933175,0.011520232730676783,0.011602290909931675
0.009717703660216853,0.010218648822520948,0.010274247640981645
0.009430843127077006,0.009430842652829891,0.009430837912070342
0.009430843122538994,0.009430842630791159,0.009430837681534876
0.010356751284414567,0.011215288708434627,0.011315914080454584
0.008589408401456354,0.008596390593422291,0.008604688955449833
0.009430843240316391,0.009430843759106416,0.009430848029401119
0.00943084312323539,0.009430842621577142,0.009430837526624167
0.009430843153665183,0.00943084293119256,0.009430840680813762
0.00896195899385265,0.009142223021074777,0.009161579564787584
0.00943084323722243,0.009430843733051825,0.009430848714937493
0.008915693052899637,0.009059375577979025,0.009068556950114616
0.009430843122618944,0.009430842636807947,0.009430837743009162
0.009047810407601104,0.00916257981526998,0.00918800624252253
0.009430843122085034,0.009430842626113302,0.009430837583528385
0.008858204967058152,0.008967556623718988,0.008982820703039709
0.011542290112012426,0.012993784424988108,0.013027671756829451
0.00838837148604498,0.008387583663680436,0.008388955750601617
0.013086664983987499,0.013048889980822992,0.01330139251111513
0.009070505812411384,0.009231206903215595,0.009253507699576472
0.009280227778510312,0.009280227778510312,0.009280227778510312
0.0094308431247714,0.009430842628676406,0.009430837645976327
0.009430843124816303,0.009430842622122338,0.009430837558306442
0.009430843124965848,0.009430842626124125,0.009430837640109584
0.009430843147821482,0.009430842828556633,0.009430839290039496
0.009430843122033614,0.009430842642498782,0.009430837828757487
0.009430843238340062,0.00943084373358485,0.009430848768911025
0.0094308431244942,0.009430842639617992,0.009430837790553601
0.00943084315730834,0.009430843144113542,0.009430844273569926
0.009247079540615958,0.00930977199777594,0.00933684603220124
0.009430843121597041,0.00943084263711549,0.009430837727397194
0.008759802079563162,0.00881085152032257,0.008818337718295119
0.009430843213432221,0.009430843311825393,0.009430843126690352
0.013261101705350832,0.014179647734045316,0.014416576058664678
0.009430843120614438,0.009430842622949619,0.009430837582114673
0.011750811650850087,0.012038170017845455,0.012109097309157282
0.009883373940066968,0.009945228543682178,0.010007828460282066
0.008339462914457469,0.008339098291133162,0.008340645545138454
0.008900567812510408,0.00893125613194439,0.008950433807492199
0.009430843238288335,0.009430843722725,0.009430847246705967
0.009430843121266998,0.009430842635090465,0.009430837711530037
