V1,V2,V3,V4,V5,V6
0.08574419467616912,0.23504128197651936,0.12194067459336615,0.2632807187385015,0.2804099912820602,0.013583138733383677
0.13757254793286594,0.23247696632566525,0.14364993675791543,0.11894906222560454,0.24925702202737673,0.11809446473057209
0.26664451611933243,0.2253485443276052,0.04050397223570086,0.35410831176962543,0.09684295838181385,0.016551697165922225
0.07287866115497793,0.21213343325653133,0.1976954507212818,0.1539719258811861,0.14234928232098665,0.22097124666503618
0.22312650166239725,0.24110191628115046,0.18513721997107005,0.20217730374166049,0.09839656853904388,0.05006048980467788
0.24988267102295936,0.2341258795347621,0.17922215665052396,0.20640552576735186,0.006386685839267583,0.1239770811851351
0.44989145036200623,0.0993443767415668,0.12357777217817807,0.07089396558531645,0.016221922056343707,0.24007051307658872
0.23337112294348705,0.20805611757370493,0.08599011396302354,0.07829688717724063,0.1314484694680583,0.26283728887448554
0.10501729079628142,0.33870680274302145,0.018096090453014597,0.17459936375091095,0.315449448951019,0.04813100330575258
0.1922485395276755,0.07078260225545664,0.043707748690987924,0.25817427091290274,0.30675065797601425,0.1283361806369629
0.22889307667063175,0.10242411991726459,0.0316877262465132,0.11053907399827165,0.15914335985283562,0.36731264331448327
0.19103830796885402,0.19158665200629396,0.187330565037139,0.10372595840632996,0.17792865118494144,0.1483898653964416
0.2288930767029397,0.10242411978529431,0.031687727612642824,0.11053907449311595,0.15914335730389975,0.3673126441021075
0.2294244690642002,0.10686794458805969,0.025024435532603268,0.10899933341964553,0.15721589463607355,0.3724679227594178
0.02958186615062962,0.1250666734108993,0.2832544238730987,0.2568240888067167,0.2549312185175689,0.050341729241086784
0.05701915530948564,0.2849315050161801,0.1498673663124557,0.28652661194016815,0.13977057278389265,0.08188478863781773
0.22889307699560366,0.10242411965109988,0.03168772658508216,0.11053907552425617,0.15914335804190996,0.3673126432020481
0.11259629205183425,0.21994954377375062,0.11128032941745558,0.20517286017944378,0.21072370580070462,0.14027726877681115
0.14653044732782375,0.05248207307468685,0.33370662332182044,0.10747578338618985,0.021664558066993522,0.33814051482248564
0.2147021542663239,0.04239668304035741,0.1636597402892477,0.2842721393905145,0.17444516692197246,0.12052411609158403
0.22825622041531757,0.11323983642775254,0.01973107227406713,0.10586461614941908,0.15464552742936957,0.37826272730407406
0.22941404794570386,0.10685431131994892,0.02507527909112088,0.10901820180850645,0.15722846258986514,0.3724096972448548
0.11806558637449747,0.32613024427861514,0.029721198025597143,0.10833047940401769,0.20678271546703267,0.2109697764502399
0.41966937527309967,0.18821375090922007,0.1335057586455255,0.17538299001749327,0.004483188429844029,0.0787449367248175
0.2288930787105869,0.1024241215409565,0.03168772606878427,0.11053907344233842,0.15914335589892967,0.3673126443384043
0.3416558363854486,0.20058110767736492,0.156387856568803,0.09935739305680935,0.04478920602249828,0.15722860028907584
0.24782804988345364,0.0939828493294106,0.19272456848979935,0.09445858823776808,0.21765384681795555,0.15335209724161278
0.22606058478574648,0.13032306201147856,0.12362157743226793,0.1856131750184901,0.2574834458569123,0.07689815489510465
0.13303891726499795,0.08563779901504696,0.20305686512730164,0.059252751930798486,0.2783751858731484,0.2406384807887066
0.1833524617024599,0.16956112711056473,0.10212828427182928,0.14536721341548703,0.2399803150312413,0.15961059846841777
0.2623325725687092,0.09760475971221726,0.22126072248066356,0.082788129959689,0.1856651155458845,0.1503486997328365
0.08179176494020224,0.17423828322619775,0.28181906465672,0.2783275019071625,0.08461057521652178,0.09921281005319572
0.24184278410729365,0.15212529293439256,0.2299850305493985,0.1144712738642781,0.09982289551823183,0.16175272302640534
0.05006964626056251,0.1882762581377522,0.07845876702035474,0.3162851431902994,0.19764251938529975,0.1692676660057314
0.17672475660956777,0.3864174286958656,0.15983186029166002,0.12653350678207465,0.07491116395283474,0.07558128366799723
0.20303750972492315,0.10654943887662169,0.09108703970655575,0.2840489634823319,0.02007603499356816,0.29520101321599934
0.09398046131965081,0.10921848954247115,0.21925511572366613,0.24540331238108257,0.07545609575747451,0.25668652527565483
0.25108977742712546,0.2366050039425702,0.01821619347184222,0.1362390097868543,0.16472131775688556,0.1931286976147223
0.21410682186733407,0.2807745602636793,0.18960403531241332,0.1313661933197537,0.16621722499837058,0.017931164238449038
0.09866042057592528,0.15020950259033294,0.07479036245264199,0.3146489004100247,0.05782450143161871,0.3038663125394564
0.17926835336954364,0.21713042009353703,0.056288650251054846,0.2075372411999546,0.10224159049366636,0.23753374459224352
0.11265025665061339,0.273721102155397,0.2731682023105184,0.20520194392248806,0.07263133613511152,0.06262715882587162
0.21570087764603443,0.09730213439259613,0.19315941496676908,0.2856240530977286,0.06112659999827731,0.14708691989859446
0.09882726528809078,0.18192734828188836,0.19399870195103472,0.18483421318123955,0.14128794237404738,0.19912452892369925
0.22459427247605135,0.2507196248781714,0.14626548416419793,0.15104636287944959,0.008708273166360154,0.21866598243576957
0.22889307725783978,0.10242412028625753,0.03168772518590211,0.11053907450617943,0.15914335965649223,0.367312643107329
0.31789211456574984,0.15257907989038372,0.024330530943912125,0.21222279676257602,0.2481292645867239,0.044846213250654396
0.2902753419145265,0.16467531579714317,0.04242207388507421,0.2897689093772244,0.047523491159923506,0.16533486786610824
0.026318159815952008,0.32291556880653716,0.14344030037730424,0.048523703637404214,0.034640570808052336,0.42416169655475006
0.21219706227926705,0.22974075868747956,0.27631159413465556,0.029146325534845433,0.027864047225529768,0.22474021213822262
0.22984451668867598,0.00276252906778226,0.22823052030384702,0.21367795929746014,0.18459969022523953,0.14088478441699506
0.2288930735114391,0.10242411961333515,0.031687727525117004,0.1105390763721574,0.15914335742851013,0.3673126455494413
0.23778863435842584,0.01843622134757168,0.118275440839836,0.2676366945207759,0.27860355187500585,0.07925945705838475
0.11022210983753486,0.26681194035390504,0.26583981592887107,0.09213418590310199,0.045787042098995964,0.21920490587759106
0.22889307453013877,0.10242412033747057,0.03168772809182149,0.11053907394721428,0.1591433570085469,0.367312646084808
0.18805479655527457,0.0872233581843051,0.22478679905164728,0.2541136599697784,0.09574975796649429,0.15007162827250037
0.19954882508923252,0.1835501495439568,0.18425422256654764,0.27980619216571945,0.11867373383300318,0.034166876801540444
0.22889307569895592,0.1024241200093214,0.03168772604870971,0.11053907371199294,0.15914336099478246,0.36731264353623755
0.08701003669183846,0.23657301204415876,0.051823925632071645,0.3672037114453644,0.19549585865959038,0.061893455526976386
0.16135937443949755,0.255816626769472,0.17352010845017699,0.1086923261010819,0.0838954064534693,0.21671615778630232
0.05348867397041222,0.07171242753052307,0.33351654172291195,0.11459633690223102,0.1351193421489599,0.29156667772496186
0.10365640966579401,0.009522974687609827,0.21795324892404142,0.2589914559550199,0.22612075431094972,0.18375515645658516
0.22786197409195932,0.11968126467200348,0.14036590866624307,0.253465058827024,0.20369689168533922,0.05492890205743085
0.08195509675427352,0.2578039477520642,0.15523830252338522,0.20193015770651807,0.09892078043660463,0.20415171482715436
0.24169209936077138,0.4108515034670017,0.08329288922305511,0.12686043582773282,0.042686700733880215,0.09461637138755877
0.3121637850384541,0.09466267894456885,0.23193720432967216,0.25101170826378155,0.033678882860281235,0.07654574056324209
0.08349165978775387,0.018382349999921558,0.0129583669952758,0.44442827138587526,0.43895700679137656,0.0017823450397970063
0.29054817253627907,0.18495711205046125,0.12691453361939445,0.144358672893152,0.22674324941451351,0.026478259486199682
0.11774577108099286,0.23624191922838086,0.10998541105934849,0.28856485583787944,0.0746674431385858,0.1727945996548125
0.12285972322998413,0.08546263275021479,0.42308713604827397,0.14318839848691883,0.2129436283426095,0.012458481141998783
0.15092871111442382,0.17761012790151506,0.1643834722647291,0.08875468598733306,0.24567067060318878,0.17265233212881018
0.09375299734868314,0.12015437509958764,0.04966912109863787,0.26697099214439096,0.29499717916963236,0.17445533513906805
0.11901885105109225,0.35993678447655086,0.08480712298644104,0.22127169085262038,0.03906959592784041,0.17589595470545508
0.049116194967086316,0.0795996126936036,0.13976990232142839,0.28837397613896915,0.3613896976405781,0.08175061623833445
0.24658187966085213,0.2016480589883468,0.21639667959877665,0.04185761720819975,0.10189687697049025,0.1916188875733344
0.2278436066834895,0.15215094162831697,0.10462202737124184,0.02531129566834757,0.10292090354155894,0.3871512251070452
0.2498043224829616,0.23001540070254664,0.04766729718383087,0.03838391302485913,0.29992916644100837,0.1341999001647934
0.22889307554093946,0.10242412035134138,0.03168772854258755,0.1105390740852373,0.15914335536987048,0.36731264611002373
0.08859867683587841,0.2538433347869502,0.029417771006914367,0.2574868614178871,0.13388459904226643,0.23676875691010343
0.24933203502003642,0.16732691069230043,0.23606741523637656,1.7516450364460866e-4,0.08177378114462844,0.2653246934030135
0.07001684384279246,0.26486034483677046,0.10014875135887259,0.22379680325636753,0.30350165591471,0.03767560079048693
