cost_1,cost_0.1,cost_0.01
0.011393555596762098,0.011626015081539189,0.01162728505946895
0.012550985656179507,0.013575893952825137,0.013740908620106618
0.010810447486332296,0.010956177423368518,0.010966933982300517
0.011037321955508465,0.011297840807810844,0.011328678580817016
0.011497560075768867,0.01206059342987822,0.012112097324075371
0.010713750149982644,0.010762395949690482,0.010769349676327398
0.011090766399101488,0.011090766740667737,0.011090770235482163
0.011090766390999247,0.011090766677045632,0.01109076949850197
0.011662149582140808,0.012343850438817175,0.01235805878908827
0.011090766321476302,0.011090766000921378,0.01109076274431099
0.011090766325472868,0.011090766069231792,0.01109076370524293
0.013243253370044132,0.01320175642064774,0.013364169483744965
0.011090766341274804,0.011090766348205232,0.011090767731784844
0.011090766366388975,0.011090766359588854,0.011090766226825607
0.011386035758505574,0.011696549790248863,0.011741562317302041
0.012878763440876663,0.014305855874499347,0.014570934237567907
0.01109076632639424,0.01109076605051933,0.01109076337749219
0.013001615579813589,0.014026752078690048,0.014116624865997306
0.011090766361175305,0.011090766481651184,0.011090767940324812
0.011090766324075097,0.01109076603000818,0.011090763060300709
0.011090766392694282,0.011090766690730414,0.011090769700056208
0.011090766370645263,0.0110907663804552,0.0110907661064003
0.011090766387148713,0.011090766584834539,0.011090767663213673
0.010423516821262887,0.010424292868321383,0.010424449664398774
0.01109076639516216,0.011090766708540287,0.011090769916158653
0.011090766393044361,0.011090766698510654,0.0110907697668839
0.011090766326538982,0.011090766077590464,0.01109076368746046
0.011090766322690057,0.011090766020585497,0.011090762929281805
0.011090766328434788,0.011090766075766157,0.011090763641075406
0.011090766383111263,0.011090766480431058,0.011090765910260007
0.011090766328165752,0.011090766093434904,0.011090763911009166
0.013064068517383754,0.014499861884106917,0.014491534705638976
0.011090766338756532,0.011090766186511563,0.011090764446917848
0.01080514627311454,0.010826780075585655,0.010831845528967345
0.015177327856388109,0.017763843804141897,0.01820797687713578
0.011090766390723776,0.011090766647631095,0.01109076909174871
0.011090766319275731,0.011090765980047986,0.011090762585694339
0.011090766390527428,0.011090766665636576,0.011090769322811687
0.0116453390866234,0.012000201274460236,0.012035972078917106
0.01109076638741025,0.011090766608700103,0.011090768398802657
0.011090766389463132,0.011090766655547481,0.011090769156559948
0.013785032690664672,0.014970345194134826,0.015230294994594109
0.011090766323904613,0.011090766023268087,0.011090762977570626
0.011620005436499808,0.01168880803608559,0.011747688284137714
0.01063119302844345,0.01063262683091832,0.010634555393038416
0.011090766395503056,0.011090766732386756,0.011090770108442559
0.0110907663205044,0.011090765992179764,0.011090762699304932
0.01109076638922241,0.011090766628755609,0.011090768673807512
0.011556140273448855,0.01161966874527558,0.011633858752910538
0.010698768108595439,0.010749985555689867,0.010754995319278954
0.011090766325916991,0.011090766047063912,0.011090763306926278
0.011090766323044494,0.011090766026426164,0.01109076305118454
0.011090766325103476,0.011090766030782163,0.011090763091049631
0.011719546367735326,0.011912896766450682,0.011966602593026036
0.011090766331604765,0.011090766148844477,0.011090764884628596
0.011090766323239016,0.011090766030839836,0.011090763055610324
0.011097555799204378,0.011293358011285226,0.011325242966782402
0.01109076632361816,0.011090766033307352,0.011090763103627135
0.011810115840503333,0.012343078250028103,0.012384184697383647
0.011954443587942409,0.012224835548642066,0.012304186016719365
0.011090766324439127,0.011090766051271666,0.011090763305831851
0.011090766324200276,0.011090766027004338,0.011090763052142532
0.010672525430492264,0.01066992108400414,0.010670048715005749
0.012154581522247984,0.01290364512709003,0.012917970482928521
0.014278604881400678,0.014664219817872736,0.01492479554110968
0.0110907663254744,0.011090766044325578,0.011090763261680231
0.011090766322994073,0.011090766009959858,0.011090762840111176
0.010577257523221084,0.010578513532537302,0.01057966092452451
0.01197815363508265,0.012339267835250156,0.012383634056558903
0.011456451523897057,0.011640192740122039,0.011644620678399338
0.011090766386159166,0.011090766541429826,0.011090766396397087
0.011090766317055172,0.011090765971066925,0.011090762482304135
0.012667647486130244,0.01329217429949151,0.013285599700741193
0.011090766321702568,0.011090766017027697,0.011090762894103752
0.010506235373490012,0.01051411170533789,0.010515155599406882
0.011090766391664297,0.011090766688939364,0.011090769663587727
0.011090766392260728,0.011090766667558039,0.011090769344460209
0.01109076639215754,0.011090766704626373,0.011090769870191098
0.010793008782270625,0.010824687118870573,0.010829698203282853
0.011090766394944057,0.011090766708216997,0.011090769901348047
0.011926835847452593,0.012206814238775171,0.012221557942067938
0.011358198058049388,0.011726865997167844,0.01176980850787052
0.011526672148475282,0.011874250617875802,0.011925685797766738
0.012261776121425899,0.012203030593540607,0.012267193393880986
0.011090766322447468,0.011090766025817635,0.011090763032495697
0.011090766325276384,0.01109076604093684,0.011090763218326393
0.01100371372770006,0.011238853300680545,0.011238397747253838
0.0110907663236196,0.011090766029351959,0.011090763068415667
0.01109076632624136,0.01109076607610874,0.01109076368262168
0.011533735334282993,0.011822153313746017,0.011864661820780392
0.01109076633299824,0.011090766193530412,0.01109076578842538
0.013391756094544854,0.015190312792609913,0.015166191111701333
0.01386462230642475,0.016541868646861316,0.016813360330470394
0.011090766323698084,0.011090766014210355,0.011090762893200242
0.011090766387749132,0.0110907666195966,0.011090768490443239
0.012740737274337539,0.013545005377034392,0.013651546393993757
0.011090766323974197,0.011090766042243879,0.011090763314072822
0.011090766378493188,0.011090766627322855,0.011090769386202654
0.010478758543234,0.010483320426398535,0.010483991879599142
0.012824932222406181,0.013123485883188934,0.013224462146513212
