Supplier_ID,SR_L2,SR_L1,SR_LC,SR_ME,PI_L2,PI_L1,PI_LC,PI_ME,SW_L2,SW_L1,SW_LC,SW_ME,SQC_L2,SQC_L1,SQC_LC,SQC_ME
A_{11},0.20274948974457419,0.2198081562073517,0.19881040211704604,0.20266411934208006,0.9496180290014984,0.9500876914004038,0.9477164950428982,0.9480308369569829,0.2471710693310548,0.27355223382814503,0.24895774303694032,0.3519653723990631,0.6705807232316982,0.7072096243563614,0.6648756251814573,0.6889946896250077
A_{12},0.3212657011451285,0.3503500215893583,0.31780944822777807,0.33143231455046357,0.5790646588745698,0.5449585999627075,0.584122117756099,0.44882136843627285,0.40003566727715134,0.4570440535321247,0.40166541698244,0.5408224983960821,0.7523655835002462,0.7786789046373359,0.7436209816505469,0.7743246546278443
A_{13},0.8224346473186053,0.8426815323128846,0.8195782757661385,0.8110621966847701,0.6614699363404087,0.7063101427049661,0.667475039643687,0.5905560398171374,0.4379607495510327,0.4988590876074379,0.4392986046250909,0.5855375057051523,0.8245552695982851,0.8641465595550563,0.8128613613846006,0.9417816798633326
A_{14},0.6955775911439077,0.7111648569449828,0.6912008369709354,0.6838823835460719,0.8612963618084484,0.8735155079415079,0.8550076326573636,0.8629913342519787,0.41217562833824245,0.4691525640658325,0.4130468050953372,0.5487979133689074,0.8878431215252374,0.915594416181396,0.8801516790292102,0.9690643574925798
A_{15},0.2735648926362548,0.29502426407505944,0.25459651476864575,0.2905200925881763,0.10797389420757612,0.11392352260387384,0.12511153899572156,0.19054147167472898,0.39681110283359317,0.4548727549158057,0.4001588928656347,0.5402809653913908,0.8262966072321337,0.8602152568118375,0.8161610489369886,0.919621920845262
A_{16},0.9191657619802324,0.9347392642372379,0.9170771711294841,0.919530451482063,0.8633388169673201,0.8774498453162921,0.8704256279459003,0.7275715563561024,0.39888232681294566,0.4533798449543393,0.4004000242094968,0.5419020186633874,0.5240631789727352,0.5482162608935693,0.5337404497225939,0.37514923586704046
A_{17},0.583410742739047,0.6355221144389955,0.5639503263031047,0.627341424468012,0.4950704165771914,0.504355456560571,0.4928714901351038,0.629912729997642,0.5187629128601285,0.5069006864317407,0.5143400548638973,0.5515586682464941,0.8255428746191585,0.8619552535807944,0.8134802345467618,0.944863779241686
A_{18},0.40825846110899694,0.4501298769406115,0.404154575041333,0.44098507815056975,0.3026484079109068,0.338574522621658,0.32685291402723554,0.12598973930667437,0.2930767640691833,0.324504297577228,0.29329903692169496,0.3953879227831144,0.8496941946148479,0.8824096706116696,0.8398289662971327,0.9440958754292844
A_{19},0.8271220748823862,0.8311473511386229,0.8243250840927704,0.809044197206196,0.5715439938741946,0.6493936077709306,0.582361787989726,0.47559915724521257,0.39996873601929506,0.45891661175141174,0.40355094357348575,0.5451148774324852,0.8747583951494777,0.9060314774194392,0.8674831293910091,0.9568475820056432
A_{20},0.36759823886520687,0.4003709056400046,0.36271222500555383,0.3766068753878148,0.36130917565940546,0.384686253629926,0.37859221348035593,0.30393169901747497,0.40171190897115144,0.4593168960681413,0.4046439913778654,0.5408782172651151,0.8509073585265152,0.8839023775290529,0.8412313715210319,0.9460828294059992
A_{21},0.14654925941447033,0.1579937757653359,0.14451151012513655,0.15139213083942557,0.4841603168237175,0.5120268480407668,0.47174446067766823,0.45511686055720435,0.3926117466404683,0.4389536002778836,0.39267371055305583,0.5124303705199814,0.7282637588118634,0.7624265281086642,0.7189354519060667,0.7795541185825574
A_{22},0.8768902574565861,0.8845188095367829,0.8730718801953454,0.8525656899676639,0.31278251765855963,0.36523393103724666,0.3379894224411888,0.17953052019216126,0.693366947207172,0.7145973976498174,0.693252510345618,0.77594545508257,0,0,0,0
A_{23},0.41486787885372894,0.4552804867650938,0.4116370581146285,0.43696968641293094,0.5128292372470014,0.5555913360999175,0.5234027666585864,0.4929095911038974,0.24978118309304922,0.2795672933029791,0.2518368642044836,0.35085492540607544,0.8871369106901824,0.9157566802583952,0.8794589444082381,0.9702908198403194
A_{24},0.19826883908910697,0.22545602789647104,0.18846757643492262,0.2507331514183313,0.3011478281925485,0.3074732777644048,0.311252997220017,0.19999806560262726,0.47956238541631047,0.5560155444598174,0.4805785550265194,0.6504323666729832,0.8492498548915384,0.8838998561197658,0.8389797069257524,0.9562684629769012
A_{25},0.5883485076498323,0.6097898019205491,0.5828708216198005,0.5667863271252107,0.3300142206219423,0.3850133256490991,0.3518709502678825,0.20000428150532062,0.45446223625287413,0.4303712970252907,0.4495234902741247,0.47651251536492045,0.8128021985248752,0.8458393109658623,0.8016785583428528,0.8987081826595419
A_{26},0.5359891439302966,0.5530086279708988,0.5312485915921753,0.5181035020999432,0.4275981670246026,0.40121363770397644,0.4400935084299012,0.17638719888520737,0.1146176336679081,0.13189090232506967,0.1160290547491542,0.15171187863001678,0.9061495081679821,0.9296304894938272,0.8993308050873002,0.9768331227660672
A_{27},0.5700492247275846,0.5845245755677321,0.5661745226680485,0.5531562167370715,0.5279747435102573,0.585830728376127,0.5315960072929434,0.448825309922349,0.20935632033293902,0.23177900319209097,0.20894571603732345,0.2752366293042684,0.7750690798484978,0.809474230231148,0.7650940526565225,0.8417072204237288
A_{28},0.5268767835630357,0.5794925132524065,0.5222974076625956,0.5553275408218136,0.7166315733003382,0.7449448717203034,0.7078367263964785,0.7433021808029162,0.3161856721221943,0.3497043375904413,0.31700005588172747,0.4334135821828807,0.8985793504878243,0.92650484715752,0.8919157907291634,0.9790337267049564
A_{29},0.3772969763389497,0.4105474035526862,0.35945246530252994,0.41031010541945506,0,0,0,0.07714836367382062,0.2920426059200267,0.32331172942311065,0.2925577423561098,0.3964278919624925,0.7233118868369612,0.7610113133029561,0.7015867957836046,0.8695637315942906
A_{30},0.30040230534061507,0.32645152423053414,0.29562423977492747,0.3069389150589977,0.6755620973743055,0.7276649518708785,0.6697951024718366,0.762197675852196,0.3729708918555629,0.42545159231062224,0.3747136277993242,0.5058482444381256,0.8269314302403046,0.8577216057718522,0.815808331989753,0.905179532691165
A_{31},0.6271784022440274,0.6327630845656169,0.6205064021041841,0.5892038130083214,0.5319459942940936,0.5488478374628756,0.5436359482981173,0.3984292090474247,0.46938333617693145,0.5377160568997313,0.4700624012871869,0.6238516727842377,0.7654729073329803,0.8008586090284259,0.754742120170114,0.8349328408153919
A_{32},0.3694062315974137,0.40077609130723185,0.349909886786362,0.40489314326176906,0.6029645098616557,0.6396958857641487,0.6119278650158066,0.44410445932557285,0.4213505476512212,0.3908627740535886,0.41486076896757024,0.4360881965122724,0.9118821925043936,0.934639640514515,0.9055732413062332,0.9770289103107924
