V1,V2,V3,V4,V5,V6
0.1771375483670923,0.1796294676451142,0.10895759452392566,0.17646454020502425,0.18001971353708277,0.17779113572176086
0.17713754835887952,0.1796294676349469,0.10895759456918944,0.17646454019733934,0.18001971352660934,0.17779113571303545
0.17713754835404882,0.17962946762896653,0.10895759459581325,0.17646454019281912,0.180019713520449,0.17779113570790323
0.17713754830806477,0.17962946757203896,0.10895759484924905,0.17646454014979068,0.18001971346180762,0.1777911356590489
0.17713754836738035,0.17962946764547078,0.10895759452233812,0.17646454020529376,0.18001971353745005,0.1777911357220669
0.17713754835317216,0.17962946762788123,0.10895759460064498,0.17646454019199878,0.180019713519331,0.17779113570697183
0.17713754836004914,0.1796294676363948,0.10895759456274337,0.17646454019843374,0.1800197135281009,0.17779113571427804
0.1771375483079755,0.17962946757192844,0.10895759484974116,0.17646454014970717,0.18001971346169376,0.17779113565895407
0.10501729079628142,0.33870680274302145,0.018096090453014597,0.17459936375091095,0.315449448951019,0.04813100330575258
0.17713754836709217,0.179629467645114,0.10895759452392638,0.17646454020502408,0.18001971353708257,0.17779113572176072
0.1771375483080249,0.17962946757198953,0.10895759484946908,0.17646454014975332,0.1800197134617567,0.17779113565900648
0.17713754835221276,0.17962946762669355,0.10895759460593246,0.17646454019110108,0.18001971351810755,0.17779113570595256
0.17713754835371667,0.17962946762855533,0.10895759459764387,0.17646454019250832,0.1800197135200254,0.17779113570755034
0.17713754832195613,0.17962946758923626,0.10895759477268847,0.17646454016278915,0.1800197134795226,0.17779113567380733
0.17713754832312817,0.17962946759068724,0.1089575947662289,0.17646454016388588,0.18001971348101725,0.17779113567505253
0.1771375483670924,0.1796294676451143,0.10895759452392513,0.1764645402050243,0.18001971353708288,0.17779113572176097
0.1771375483517992,0.17962946762618154,0.1089575946082118,0.1764645401907141,0.18001971351758014,0.1777911357055132
0.17713754835996598,0.1796294676362919,0.10895759456320156,0.17646454019835595,0.18001971352799484,0.17779113571418972
0.1909266955947892,0.23671866223588245,0.009311110948622626,0.20495066902432893,0.2508623761979594,0.10723048599841734
0.17713754832166528,0.17962946758887618,0.10895759477429155,0.17646454016251698,0.1800197134791517,0.17779113567349827
0.17713754835513787,0.17962946763031476,0.10895759458981122,0.17646454019383814,0.18001971352183777,0.17779113570906022
0.17713754832260023,0.17962946759003362,0.10895759476913869,0.17646454016339183,0.18001971348034398,0.17779113567449162
0.17713754832260023,0.17962946759003362,0.10895759476913869,0.17646454016339183,0.18001971348034398,0.17779113567449162
0.17713754835954573,0.17962946763577164,0.10895759456551769,0.1764645401979627,0.18001971352745894,0.17779113571374325
0.1771375483216779,0.17962946758889184,0.10895759477422187,0.1764645401625288,0.1800197134791678,0.17779113567351174
0.17713754835378445,0.17962946762863927,0.10895759459727035,0.17646454019257174,0.1800197135201118,0.17779113570762234
0.1771375483667566,0.1796294676446986,0.10895759452577589,0.1764645402047101,0.1800197135366546,0.1777911357214042
0.17713754835374426,0.17962946762858947,0.10895759459749192,0.17646454019253413,0.18001971352006055,0.17779113570757965
0.17713754835312437,0.1796294676278221,0.1089575946009084,0.17646454019195407,0.18001971351927004,0.17779113570692104
0.17713754836732648,0.1796294676454041,0.10895759452263501,0.17646454020524335,0.18001971353738136,0.17779113572200966
0.1771375483537962,0.17962946762865378,0.10895759459720561,0.17646454019258273,0.1800197135201268,0.17779113570763483
0.17713754830806644,0.179629467572041,0.10895759484924002,0.17646454014979218,0.18001971346180967,0.17779113565905064
0.17713754836584653,0.17962946764357193,0.10895759453079155,0.17646454020385854,0.1800197135354941,0.17779113572043734
0.17713754835165363,0.17962946762600135,0.10895759460901407,0.17646454019057786,0.1800197135173945,0.17779113570535854
0.17679337109541035,0.17920338113189,0.1108544883643531,0.17614248467243435,0.179580799664117,0.17742547507179515
0.17713754835473217,0.1796294676298125,0.10895759459204715,0.17646454019345853,0.1800197135213204,0.17779113570862923
0.1771375483518934,0.17962946762629817,0.10895759460769261,0.17646454019080224,0.18001971351770027,0.17779113570561325
0.17713754832263726,0.17962946759007947,0.10895759476893456,0.1764645401634265,0.1800197134803912,0.17779113567453095
0.17713754836748785,0.1796294676456039,0.10895759452174567,0.17646454020539434,0.18001971353758714,0.1777911357221811
0.17713754836465734,0.17962946764209972,0.10895759453734573,0.17646454020274577,0.18001971353397753,0.1777911357191739
