time
0
0
0
0
0
0
0
0
0
0
0
0
0.015624046325683594
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.015619993209838867
0
0
0
0
0
0.006506919860839844
0.01698899269104004
0
0
0
0
0
0
0
0
0
0
0.015622138977050781
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.015624046325683594
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.015666961669921875
0
0
0
0
0
0
0
0
0
0
0
0
0
0.015574932098388672
0
0
