V1,V2,V3,V4,V5,V6
0.5855088671433515,0.006857292538835187,1.0187268231941632e-82,0.012628268999808552,0.06356582009641824,0.3314397512215865
0.5855088670557572,0.006857292534444828,1.0187268240689331e-82,0.012628269002274227,0.06356582005356737,0.3314397513539564
0.5855088670155593,0.006857292532430068,1.01872682447033e-82,0.012628269003405756,0.06356582003390282,0.33143975141470206
0.5855088670470181,0.006857292534006783,1.0187268241561935e-82,0.012628269002520235,0.0635658200492919,0.331439751367163
0.5855088669495631,0.006857292529122151,1.0187268251294349e-82,0.012628269005263485,0.06356582000161692,0.33143975151443433
0.5855088645172085,0.006857292407207208,1.0187268494203671e-82,0.012628269073732004,0.06356581881170242,0.3314397551901498
0.5855088670646917,0.006857292534892597,1.0187268239796794e-82,0.012628269002022754,0.0635658200579377,0.33143975134045517
0.5855088669575194,0.006857292529520931,1.018726825049976e-82,0.012628269005039541,0.06356582000550914,0.33143975150241106
0.5855088671932017,0.00685729254133382,1.0187268226963169e-82,0.012628268998405325,0.06356582012080518,0.331439751146254
0.5855088671750874,0.006857292540425949,1.0187268228772228e-82,0.012628268998915204,0.0635658201119442,0.33143975117362723
0.5855088671790383,0.00685729254062396,1.0187268228377534e-82,0.012628268998803982,0.063565820113877,0.3314397511676568
0.5855088671712813,0.006857292540235183,1.0187268229152187e-82,0.012628268999022325,0.06356582011008237,0.3314397511793788
0.5855088644532553,0.006857292404001718,1.0187268500590434e-82,0.01262826907553222,0.0635658187804162,0.33143975528679454
0.5855088645615508,0.006857292409429744,1.0187268489775067e-82,0.012628269072483808,0.06356581883339486,0.33143975512314083
0.02670077982553831,1.6063005968897433e-5,8.494319880610337e-76,0.9581833182145726,2.1454797368836902e-4,0.014885290980231763
0.585508866965289,0.0068572925299103145,1.0187268249723668e-82,0.012628269004820832,0.06356582000930969,0.3314397514906702
0.5855088671683408,0.006857292540087764,1.0187268229446332e-82,0.012628268999105102,0.06356582010864358,0.33143975118382274
0.5855088670176948,0.006857292532537089,1.0187268244490355e-82,0.012628269003345636,0.06356582003494732,0.3314397514114752
0.026700779816732193,1.6063005962065065e-5,8.494319893290471e-76,0.9581833182284873,2.1454797359792704e-4,0.014885290975220577
0.5855088644213483,0.006857292402402481,1.0187268503776881e-82,0.01262826907643041,0.06356581876480735,0.3314397553350114
0.5855088670251272,0.0068572925329095915,1.0187268243747776e-82,0.012628269003136404,0.06356582003858312,0.33143975140024373
0.5855088671657965,0.006857292539960228,1.0187268229700023e-82,0.012628268999176732,0.0635658201073987,0.33143975118766783
0.5855088671008197,0.006857292536703452,1.018726823618878e-82,0.012628269001005771,0.06356582007561194,0.331439751285859
0.5855088670245707,0.006857292532881651,1.0187268243803544e-82,0.012628269003152096,0.06356582003831046,0.3314397514010851
0.5855088669952625,0.006857292531412667,1.0187268246730519e-82,0.01262826900397711,0.0635658200239729,0.3314397514453749
0.5855088670294053,0.006857292533124035,1.0187268243320718e-82,0.012628269003015988,0.06356582004067607,0.3314397513937785
0.5855088670843636,0.00685729253587868,1.0187268237832566e-82,0.012628269001468961,0.06356582006756195,0.3314397513107269
0.5855088669809403,0.006857292530694892,1.0187268248161067e-82,0.012628269004380221,0.0635658200169671,0.33143975146701754
0.5855088670627432,0.006857292534794964,1.0187268239991539e-82,0.012628269002077572,0.06356582005698469,0.3314397513433996
0.5855088669368429,0.006857292528484605,1.0187268252564536e-82,0.012628269005621534,0.06356581999539435,0.3314397515336567
0.5855088671805672,0.006857292540700613,1.0187268228224682e-82,0.012628268998760921,0.063565820114625,0.33143975116534624
0.02670077981529346,1.6063005960948774e-5,8.49431989536217e-76,0.9581833182307606,2.145479735831509e-4,0.014885290974401865
0.5855088645272418,0.006857292407710062,1.0187268493201336e-82,0.012628269073449572,0.06356581881661051,0.3314397551749881
0.5855088670246154,0.006857292532883898,1.0187268243799209e-82,0.01262826900315086,0.06356582003833243,0.33143975140101734
0.5855088669915576,0.006857292531227011,1.0187268247100361e-82,0.012628269004081398,0.06356582002216073,0.33143975145097326
0.5855088644895572,0.006857292405821228,1.0187268496964798e-82,0.012628269074510345,0.06356581879817509,0.3314397552319361
0.026700779818682754,1.6063005963578432e-5,8.494319890481726e-76,0.9581833182254053,2.1454797361795955e-4,0.014885290976330541
0.5855088669330192,0.006857292528292929,1.0187268252946515e-82,0.01262826900572917,0.06356581999352348,0.3314397515394352
0.5855088672029691,0.0068572925418233935,1.0187268225987702e-82,0.012628268998130342,0.06356582012558361,0.3314397511314935
0.5855088644657559,0.006857292404628252,1.0187268499341919e-82,0.012628269075180346,0.06356581878653143,0.33143975526790415
0.5855088670661772,0.006857292534967091,1.0187268239648566e-82,0.012628269001980932,0.06356582005866468,0.3314397513382101
0.026700779823802638,1.606300596755076e-5,8.494319883109307e-76,0.9581833182173153,2.145479736705428e-4,0.014885290979244063
0.02670077984005574,1.606300598016107e-5,8.494319859706137e-76,0.9581833181916335,2.145479738374693e-4,0.014885290988493014
0.5855088643476297,0.006857292398707537,1.018726851113882e-82,0.01262826907850549,0.06356581872874395,0.33143975544641324
0.5855088670263887,0.0068572925329728395,1.0187268243621797e-82,0.012628269003100932,0.06356582003920026,0.33143975139833726
