V1,V1,V1,V1
0.3476584131792983,0.7831054856256625,0.12974179464080826,0.8223920093913825
0.35561572108509637,0.9927862883239812,0.24887435176721576,0.6302252928816414
0.2054563591304485,0.3161022462950388,0.5065084271458911,0.8869446842939355
0.4051151605052564,0.41541495504388615,0.2965313938159068,0.957403101591763
0.3970303242763338,0.7720339958647179,0.17647555756952368,0.7837842897079191
0.6736190728648246,0.8807391897031198,0.6910780557901153,0.8797104421286965
0.29622852148349316,0.6256142425688779,0.276277610340238,0.8844995533278261
0.7256402696228788,0.6812612639885691,0.45862886541346054,0.9357661999907184
0.8127790063621805,0.2522000123888555,0.6020782953542505,0.9471109687436434
0.4472917805250798,0.5111912274189314,0.32919370001595755,0.9320877650105828
0.38652147123418057,0.4979329808688061,0.562751735722165,0.40504736292663945
0.6501189058527405,0.5895083811215062,0.5700482469037538,0.8748747729944821
0.5747474978355755,0.6738628387541753,0.533778556671319,0.9421194108698698
0.5538173707598166,0.4841236246532108,0.2890782796627606,0.947446055784581
0.3117353810287701,0.524713084802688,0.15667205407501328,0.903290157178178
0.7069373413878152,0.4649300531061063,0.1042648375506138,0.8866332068220435
0.37524795963796814,0.7637743696852933,0.4031709161444838,0.7991227432739397
0.4379904259631503,0.5170457003887674,0.4435834034987868,0.8619174683694204
0.7178402935472832,0.7894926974233842,0.19839595820921668,0.8694185552834921
0.7153237923949914,0.5302499366870885,0.3244659781311749,0.9212224231746394
0.1060254445835688,0.6003345231900205,0.5297955569645515,0.9204666503196474
0.8238881466740527,0.4200970537851162,0.21806820303862,0.9508468977747891
0.37959177214986806,0.8434687724587151,0.3008884183236376,0.9631536279619932
0.01225988808753495,0.44132091673747054,0.05249548076566689,0.8830932789076069
0.5551996009381549,0.4276768684908277,0.6345643014161076,0.960421163589264
0.6848671787835209,0.4267862399702012,0.8180078452311809,0.9849943397347284
0.21843404588302404,0.5877359042996425,0.3604379383351106,0.9673201992598586
0.7650944894441274,0.5640030973156197,0.6908764924184093,0.9744437530405512
0.5268771974776577,0.23895484312206208,0.6501533908004413,0.9518750105591424
0.2555547938575256,0.45769656927772634,0.2679998747077015,0.966914087739273
0.1538273490250126,0.6296690351947387,0.21361624103595428,0.9572743300164452
0.5255416604314037,0.7013750725165623,0.3500731093757355,0.9624237674563744
0.9417965707339364,0.6297052843892513,0.3620051001584128,0.974179334156564
0.39321599356219417,0.6041865625795104,0.5431116046401829,0.9534939066510756
0.0689157050212004,0.40357461535636013,0.5253975781201777,0.9005284888590923
0.26659118203005405,0.5212036004151607,0.35773021539255395,0.9738376176985792
0.45787743498533345,0.4138341295973319,0.33145021874239566,0.9923429057492212
0.7309248088042802,0.4375702145470449,0.4227662355740442,0.9934084281011716
0.5569757698397526,0.44610235044778734,0.43814510559749265,0.9438513021497914
0.8454830835556402,0.5010796353819429,0,0.9326570742481516
0.7171666203289427,0.783910591890984,0.7209120294320147,0.9775058153265792
0.4316848547608025,0.8174465805669735,0.20992271100743803,0.8765722161766306
0.4643059235590896,0.09273191434989717,0.25588847435587,0.9350601374764582
0.2711009863255739,0.672877923454839,0.3259663228196129,0.9629683045370734
0.8351127896786154,0.16931504142770926,0.3876188789739404,0.9880527376156064
0.2467475937681559,0.6913330166401281,1,0.98267478455555
0.2448811495709364,0.6284955074920315,0.49728561759056383,0.984831229725836
0.01225988808753495,0.5319475846773307,0.3771989284252648,0.9177545989294186
0.24844904270503965,0.6899271494323592,0.6541476668905771,0.8139145369700217
0.6147365935339612,0.7572058947995987,0.6433152301986457,0.98976041139078
0.44996269966676705,0.7083067156048019,0.4998053999706629,0.5587705599281232
0.3415205377779176,0.16819505358097947,0.5017531166409301,0.9920295104472098
0.5247632864091476,0.7716990085667554,0.5100935123693155,1
0.9037439899325806,0.45747427052965006,0.3244160040587552,0.9382268654408166
0.9429973334989882,0.27567503797070964,0.5015965237859309,0.955612831069142
0.16527147242977308,0.47636016384327057,0.2515266488161157,0.9698980301187132
0.308098832529892,0.6088020745387631,0.4707928450207799,0.9751686300494498
0.842316320432508,0.5140242916270384,0.40476301728989855,0.9883438721572184
0.2724981784822636,0.292097813383907,0.25787720395558855,0.9741584676704924
0.4259402691226225,0.7092955032527999,0.384271460527437,0.9909842238951284
0.03177480029054247,0.6431850012858322,0.46088494580888334,0.9801649522632964
0.47874840840865773,0.6082894609902132,0.5805235466983497,0.9887283782674984
0.8138730531391727,0.6728900914033575,0.4421820232250894,0.5316736181967576
0.9552901063066536,0.2366804908243964,0.5404654432619919,0.9742477407391974
