V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0.586124929083066,0.8477651626969173,0.17964103784427327,0.8871513821894279,0.859274327764471,0.8384936305758197,0.8475582405198963,0.7557411524416169,0.34502186390489425,0.9004183453281589,0.7183204490320332,0.7866547834802918,0.8757724645588858,0.9237611492374411,0.8702248941249384,0.5560882962378497,0.8726115599265276,0.8920489238670755,0.9152597162181959,0.8936185827668872,0.7726640283304613,0,0.9241824380765379,0.8940675092290196,0.855619127084922,0.9365384068316239,0.8197295402226161,0.9347238700432022,0.7719182737661368,0.8668435248906272,0.8114136286422253,0.941343794883968,0.9580892341904669,0.9423321591831938,0.9505134368693982,0.945986153015348,0.8331444420080083,0.6422135516986134,0.8951104949180404,0.9621365807568188,0.7948403447840018,0.8878280222527875,0.8919567052683139,0.9427159468994468,0.9528444724397569,0.939249446107215,0.4055927778446649,0.8827294724981561,0.9487546710102859,0.9531868592347209,0.9102239210995002,0.892040042039396,0.8121595059480449,0.8717701802248331,0.8780358719493788,0.926159234932675,0.925085340602277,0.9565301380872391,0.9670000524772432,0.8900417996461025,0.9649210539927561,0.9863345843393521,0.9708339576253072,0.9772861079630573,0.9573897137573609,0.9711844732889585,0.96202481441074,0.9666541466489799,0.9775485187678922,0.9588801252339338,0.9086001649731772,0.9765539431285997,0.9932402703215746,0.9941718214037842,0.9504061870175606,0.9374011475665318,0.9801157263152116,0.8848398258418354,0.9387503590507982,0.9670922402504462,0.9896013973939706,0.9845869230901452,0.9868199666299249,0.9237260457998255,0.8217323042502395,0.9908416097482696,0.5621804445112222,0.9929979637541729,1,0.9424396990299517,0.959843761129986,0.9736491100747607,0.9781200723785182,0.9898208357839406,0.9771055954121972,0.9918958226525598,0.9827943994522724,0.990173999967329,0.532927328386985,0.9775790202846351
0.5861249306015336,0.8477651628381463,0.17964103895295092,0.8871513822518942,0.8592743278656544,0.8384936307578524,0.8475582407002257,0.7557411531055176,0.34502186543380886,0.9004183453412548,0.7183204496758238,0.7866547839213259,0.8757724645109769,0.9237611492474993,0.8702248941914146,0.5560882977563357,0.8726115598173214,0.8920489238988178,0.9152597162763724,0.8936185827936602,0.7726640286825088,0,0.924182438091371,0.894067509179147,0.8556191271983667,0.9365384068345833,0.8197295404841416,0.9347238700555078,0.7719182733516982,0.8668435250055634,0.811413628915908,0.9413437949020798,0.9580892341963398,0.9423321591858271,0.9505134368860079,0.9459861530284817,0.8331444422042225,0.6422135529072348,0.8951104949684554,0.962136580761694,0.7948403454228568,0.8878280223187042,0.8919567053344881,0.9427159469506864,0.9528444724428194,0.9392494461065766,0.4055927784068062,0.8827294725746255,0.9487546710072614,0.9531868592388155,0.9102239210980999,0.8920400421225588,0.8121595060104836,0.8717701807636241,0.8780358720245062,0.9261592349531945,0.9250853406274945,0.9565301380858845,0.9670000524941751,0.8900417997178217,0.9649210539966071,0.9863345843433092,0.9708339576306155,0.9772861079782532,0.9573897137615379,0.9711844732873053,0.9620248144160839,0.9666541466541102,0.9775485187706473,0.9588801252663817,0.9086001649997295,0.9765539431442387,0.9932402703231784,0.9941718214055797,0.9504061870181533,0.9374011475871474,0.9801157263295761,0.8848398259180146,0.9387503590653081,0.967092240253986,0.989601397395806,0.9845869230938832,0.9868199666309722,0.923726045826312,0.8217323045517063,0.9908416097510527,0.5621804459280886,0.9929979637556623,0.9999999999999999,0.9424396990497433,0.9598437611581729,0.9736491100771798,0.9781200723934257,0.9898208357852227,0.9771055954165935,0.9918958226552652,0.9827943994454704,0.990173999968613,0.5329273294045007,0.9775790202866143
0.5861249278573998,0.8477651633314762,0.1796410365263903,0.8871513828490495,0.8592743283962767,0.8384936311525623,0.8475582409564159,0.7557411525119084,0.3450218624326084,0.9004183459930474,0.7183204490390467,0.7866547834203401,0.875772465558694,0.9237611498917904,0.8702248948324384,0.5560882949360987,0.8726115609233228,0.8920489245914239,0.915259716910864,0.8936185835174109,0.7726640286235205,0,0.9241824387460841,0.8940675101204136,0.855619127667212,0.9365384073851998,0.8197295406593653,0.934723870717527,0.7719182750206502,0.8668435254012159,0.8114136290621359,0.9413437954011825,0.9580892345796983,0.9423321597232907,0.9505134373547229,0.9459861535887976,0.8331444425754733,0.6422135512332925,0.89511049545384,0.9621365811383604,0.7948403449145813,0.8878280227527995,0.8919567057080754,0.9427159474262121,0.952844472904964,0.939249446699482,0.40559277652878983,0.8827294729692491,0.9487546715667974,0.9531868596986736,0.9102239216081711,0.8920400422723874,0.8121595069273988,0.8717701804266437,0.8780358724921246,0.9261592352456124,0.9250853408735517,0.9565301385626227,0.9670000527691228,0.890041800041981,0.9649210543602125,0.9863345844367419,0.970833957903562,0.9772861081818015,0.9573897142095316,0.9711844736527839,0.9620248147941223,0.9666541469908386,0.9775485190513084,0.9588801256508814,0.9086001655671995,0.9765539433315886,0.9932402703943604,0.9941718214655381,0.9504061875661463,0.9374011478844672,0.9801157265185427,0.8848398263642454,0.9387503592701738,0.9670922405848643,0.9896013975243387,0.9845869232427019,0.9868199667972719,0.9237260462051001,0.8217323043689237,0.9908416098328305,0.5621804426569976,0.9929979638338309,0.9999999999999999,0.9424396993033131,0.9598437614354416,0.973649110388703,0.978120072611473,0.9898208359071272,0.9771055956505872,0.9918958227224584,0.9827943996791708,0.9901740000880261,0.532927326588728,0.9775790205660702
0.5110861219779675,0.7400306028787967,0.18275827451366078,0.7912951233175529,0.7575316233173119,0.7340064578855408,0.7612392558427377,0.6504859078385542,0.3119271924899545,0.8118753026102553,0.6099939676047516,0.7100110701589142,0.7496091852490694,0.8392336520589584,0.7686514567091693,0.5020976884341001,0.7583516696936742,0.7927716661536875,0.8187096061036901,0.7946674508803762,0.668932083108873,0,0.8362050011998192,0.7858526849896526,0.7557241788209661,0.864912548654524,0.7184524134268424,0.8487476774599786,0.6361115180569117,0.772974592398695,0.70499046481155625,0.8710459364887779,0.9067658662255552,0.8726549622582916,0.886090533624265,0.8722558565666959,0.7233392183867999,0.5299258270548111,0.8107545648785947,0.9127741214249883,0.6770102102743045,0.8043626363933076,0.8154184544370744,0.8693109927446738,0.8931079635945082,0.8649143492657292,0.380964420968498,0.8031630861279635,0.8799465750660592,0.8933120906908384,0.8363901073650741,0.8385516091419722,0.6745770836039422,0.76772114694644,0.7904336095120632,0.8759834601436595,0.8783123519322239,0.89751515509729,0.926467351305947,0.8196083779492849,0.9179539652011595,0.9724619092574746,0.934203054692468,0.9471693792615817,0.8998357953107533,0.9265996825645364,0.9124557566368146,0.9224911581833536,0.9423538243332181,0.9017067617950268,0.8253113063493739,0.9477923306480337,0.983947815668633,0.986236716838243,0.8821007684433928,0.8883929663806334,0.9524067921376906,0.8006579967741942,0.901467721478979,0.9240860345568436,0.9734333195055084,0.9646409964440924,0.9660824178365646,0.8620201012971653,0.7466126841683391,0.9796017174039329,0.5273390614980189,0.9829201308267163,0.9999999999999999,0.8989605569691885,0.9145463036144879,0.9345022508460994,0.9468178717466156,0.9744447755520558,0.9463324786999806,0.9824178096041067,0.9552832082599161,0.9751280253434488,0.5181214244337276,0.9428068680166548
0.5172377041754973,0.7718765869286619,0.2158533405850032,0.8182770782533548,0.7892299213884212,0.7626138410598112,0.7838040795882818,0.6677616159411301,0.3163023912726328,0.8402398924238925,0.6412206108332772,0.7349819495878648,0.7854228292735479,0.8647612634594422,0.7988280031675719,0.4951777951397488,0.790645788612845,0.823604265108187,0.8468359962917964,0.823215655937926,0.6990329854783673,0,0.8639052270855153,0.8177005385977492,0.7881381763358967,0.8878922805854235,0.7458060487741199,0.8752407617304171,0.6682594502588043,0.80336274615102,0.7381711495978568,0.8933896692751377,0.923436263802175,0.8951747987888596,0.9062165577857316,0.8950131401771835,0.7566135321444184,0.5382040739937787,0.8386217080133396,0.9286328377643308,0.6981993754304121,0.8319279626657462,0.8408437565864174,0.8901301545499907,0.9123079763770809,0.8883898357207171,0.4242652639213905,0.8278620433441467,0.9011895952133226,0.9126367007858552,0.8595915324748792,0.8563271841834859,0.7086547628926443,0.7891382794560426,0.8176667330633662,0.8929573963296551,0.894411765934645,0.9158340597658081,0.9390197551035838,0.8420073808616011,0.9329984303862033,0.9770216023760516,0.9460480073070625,0.956228034644095,0.9182280575411932,0.9405642517444155,0.9284041398083197,0.936691747207923,0.9533176885788948,0.918725055728175,0.8513784738530579,0.9565245791470968,0.9867676754992559,0.9886902447365422,0.9036174856268981,0.9041763826914012,0.9606213211616689,0.8254499783837891,0.9143024398852309,0.9378820722714895,0.9784371367680968,0.971042891722895,0.9724951664650547,0.882036070127553,0.7700232743673759,0.9831794165226437,0.5351170367921001,0.9860310701853967,0.9999999999999999,0.9129638029360329,0.9278336987804283,0.946758768134983,0.9561552736963506,0.979182760530693,0.9561940369744852,0.9854711785767917,0.9641371424083359,0.9797383458947257,0.5425720572828677,0.9536035106806631
0.5286439475437854,0.7909592847456214,0.18855729282652806,0.8369525623982657,0.8064724958748385,0.782272806900336,0.8001234805533913,0.6916036027539669,0.31592311689144337,0.8560781765980715,0.6561926577270293,0.7418883237325788,0.8107108258798326,0.881221656661666,0.8179870223365332,0.5079087442339038,0.8143199573548545,0.8417714481270705,0.865967506438412,0.8430440719928032,0.7146289853348521,0,0.8802907496660667,0.839313322707711,0.8037531682367901,0.9009668820903245,0.763879853374217,0.8920463398953986,0.6959388236820307,0.8173671420671302,0.7538962270263676,0.9060767401125234,0.932610036985228,0.9078603432486515,0.9183375777297759,0.9093556788053047,0.7748782073232753,0.5670926127308,0.8516613998382884,0.9377222472468182,0.7238358059538313,0.8444057623402654,0.8518441331146805,0.9052026894949645,0.9233213667603432,0.9025405798696337,0.3852799351697309,0.8407034551451198,0.9147029411827817,0.923600842566299,0.871733572127036,0.8628138078560149,0.7385188827244106,0.8119113218266139,0.8322177104229713,0.9000579832284815,0.9004818233175115,0.9273563447834574,0.9465184343431534,0.8526343138543289,0.9417707572236145,0.9793182701989092,0.9526643018766761,0.9620681449675229,0.9290369505171087,0.9493270327673732,0.9375385545918766,0.9448525741597442,0.9602679777237573,0.9300470192846111,0.8661629219761838,0.9619291795992195,0.9886048212000147,0.9902366464537466,0.9168122822213903,0.9119330465671321,0.966126572533644,0.8403013728708745,0.9190794363303515,0.9458475694568873,0.9816653651043961,0.9747201484265734,0.9766084027407355,0.8918703163926132,0.7788299648102124,0.9852444496602284,0.5220429386745905,0.9880115731530658,0.9999999999999999,0.9196501618726212,0.9363431123025844,0.954404022733258,0.9623945411936762,0.982228637376104,0.9619238112065429,0.9871648306202313,0.9693431616547972,0.9827372691253127,0.5094274825126036,0.96050674788688994
0.5861249287410807,0.8477651628305224,0.17964103483183785,0.8871513824455883,0.8592743278190872,0.8384936307185229,0.8475582405252907,0.755741152862875,0.34502186295542947,0.9004183454597722,0.7183204488051492,0.7866547828978874,0.875772465337968,0.9237611495273247,0.8702248943317572,0.5560882959337659,0.8726115605959781,0.8920489240818351,0.9152597166620265,0.8936185830763976,0.77266402831095,0,0.9241824383541458,0.8940675097769348,0.8556191270485407,0.9365384070005689,0.8197295402776696,0.9347238703968203,0.771918275332556,0.8668435248348817,0.8114136285223701,0.9413437950868979,0.9580892343094326,0.9423321593597099,0.9505134371085179,0.9459861533246675,0.8331444421074871,0.6422135527305035,0.895110494901044,0.9621365808980828,0.7948403459531985,0.8878280221825608,0.891956705157336,0.9427159473279535,0.9528444726074479,0.939249446339874,0.40559277516437997,0.8827294724598457,0.9487546712594677,0.9531868593997932,0.9102239212464873,0.8920400417558535,0.8121595068666192,0.8717701812130191,0.8780358719594759,0.9261592348094982,0.9250853404291696,0.9565301382997655,0.9670000526256195,0.8900417995470362,0.9649210541407951,0.986334584350232,0.9708339577182298,0.9772861081088797,0.9573897139437758,0.9711844734683337,0.9620248145551962,0.9666541467812042,0.9775485189158879,0.9588801255405848,0.9086001651182847,0.9765539432509702,0.9932402703566949,0.9941718214336365,0.9504061872651592,0.9374011475679167,0.9801157264649778,0.8848398259412759,0.9387503588986978,0.9670922403775677,0.9896013974651044,0.9845869231489639,0.9868199667163794,0.9237260458099117,0.8217323037974414,0.9908416097789332,0.5621804434924619,0.9929979637938267,1,0.9424396990108777,0.9598437613498575,0.9736491102288858,0.9781200725473156,0.9898208358465435,0.9771055955092549,0.9918958226741852,0.98279439954404,0.9901740000301036,0.5329273256981607,0.9775790204323933
0.5861249322881232,0.847765165376051,0.17964103721234934,0.8871513846192358,0.8592743302113307,0.8384936332963797,0.8475582428035521,0.7557411559399524,0.34502186586845146,0.9004183474371805,0.7183204519666044,0.7866547852970389,0.8757724676623809,0.9237611513354527,0.870224896661089,0.5560882992834562,0.8726115627216218,0.8920489262748779,0.915259718682781,0.8936185852748617,0.7726640309454993,0,0.9241824402159099,0.8940675118811645,0.8556191294150555,0.9365384085471168,0.8197295428814159,0.9347238721843326,0.7719182767249424,0.8668435270423037,0.811413631220667,0.9413437965724847,0.9580892354106144,0.942332160849679,0.9505134384496966,0.9459861548493962,0.8331444447138605,0.642213556167605,0.8951104968283926,0.9621365819472987,0.7948403485098419,0.8878280241310549,0.8919567069669175,0.9427159488146913,0.9528444738784528,0.9392494479225374,0.4055927761202327,0.8827294743647832,0.9487546727152834,0.9531868606728594,0.9102239227685839,0.8920400431846456,0.8121595095999893,0.8717701835055194,0.8780358740231379,0.9261592360157758,0.9250853415815483,0.9565301395464261,0.9670000534691912,0.8900418012532861,0.964921055132993,0.986334584659316,0.9708339585018966,0.9772861087204178,0.9573897151579982,0.9711844743947908,0.9620248156071904,0.9666541477168453,0.9775485196471916,0.9588801266910665,0.908600166962169,0.9765539438414484,0.993240270554668,0.9941718216018381,0.95040618869967175,0.9374011486785854,0.9801157270211216,0.8848398278946216,0.9387503598213505,0.9670922412900229,0.9896013978008568,0.9845869235733326,0.9868199671485588,0.9237260472055899,0.8217323060301122,0.9908416100207273,0.5621804454938776,0.9929979640059856,1,0.9424397000047657,0.9598437622545901,0.9736491110464479,0.9781200731761409,0.9898208361687261,0.9771055961600319,0.9918958228795112,0.9827944001153268,0.9901740003450837,0.5329273274036046,0.9775790211550199
0.5861249323298997,0.8477651651306912,0.17964103996834552,0.8871513842660257,0.8592743300538812,0.8384936330104007,0.8475582426332525,0.7557411553048838,0.3450218665264789,0.9004183472316578,0.7183204520385529,0.786654785725421,0.8757724668945994,0.923761150992302,0.8702248963522349,0.556088299178862,0.8726115620332262,0.8920489259852887,0.9152597182024942,0.8936185848726171,0.7726640308622477,0,0.9241824398975793,0.8940675113099479,0.8556191293562565,0.9365384083340837,0.8197295426775125,0.9347238717979423,0.7719182753817022,0.8668435270158688,0.8114136312215646,0.9413437963407749,0.9580892352647841,0.9423321606360755,0.9505134381892243,0.9459861545157627,0.8331444445181232,0.6422135549624627,0.8951104967766547,0.9621365817823871,0.7948403473752643,0.8878280241243005,0.8919567070021175,0.9427159483743662,0.9528444736808268,0.9392494476485422,0.40559277901674173,0.8827294743092026,0.9487546724273904,0.9531868604788631,0.9102239225946566,0.8920400433714868,0.8121595086360918,0.871770182544876,0.8780358739185395,0.9261592360767363,0.9250853416905991,0.956530139302338,0.9670000533088334,0.8900418012666181,0.9649210549640648,0.9863345846383098,0.9708339583906631,0.9772861085702333,0.9573897149461276,0.9711844741973603,0.9620248154398325,0.9666541475648514,0.9775485194859672,0.95888012637993,0.9086001667537724,0.9765539437134848,0.9932402705142371,0.9941718215681482,0.9504061884209466,0.937401148634996,0.9801157268690123,0.8848398277077542,0.9387503599191014,0.9670922411425282,0.9896013977237275,0.9845869235053784,0.9868199670534039,0.9237260471444295,0.8217323063230395,0.9908416099840565,0.562180446508014,0.9929979639616658,0.9999999999999999,0.9424396999838728,0.959843762032638,0.973649110876317,0.9781200730044464,0.9898208360991485,0.9771055960496976,0.9918958228526479,0.9827944000119309,0.9901740002754423,0.5329273300521582,0.9775790209937154
0.5861249290357599,0.8477651646387907,0.17964103475856186,0.8871513840380927,0.8592743295792655,0.8384936324257392,0.8475582419690614,0.7557411540598522,0.3450218625377631,0.90041834698366,0.7183204503841858,0.7866547842832129,0.8757724673935937,0.9237611509073569,0.8702248960223351,0.556088295773284,0.8726115625141254,0.8920489257564704,0.9152597181583497,0.8936185846980179,0.772664030006436,0,0.9241824397961879,0.89406751155881925,0.8556191288187429,0.9365384082056859,0.8197295419220983,0.9347238717564592,0.7719182779330351,0.8668435265343023,0.8114136303423347,0.9413437962530202,0.9580892351728043,0.9423321605244078,0.9505134381436147,0.9459861544878796,0.8331444439357647,0.6422135533400298,0.8951104964386273,0.9621365817115014,0.7948403471767648,0.8878280237259341,0.8919567066007701,0.942715948415655,0.9528444735954171,0.9392494475561723,0.4055927770140365,0.8827294739057601,0.9487546723703901,0.9531868603912053,0.9102239225929027,0.8920400428553661,0.8121595089850451,0.8717701822417998,0.8780358735207262,0.9261592357972223,0.9250853413831732,0.9565301392518162,0.9670000532802254,0.8900418008669361,0.9649210549057428,0.986334584596201,0.9708339583283296,0.9772861085741046,0.9573897148783174,0.9711844741745137,0.9620248153694032,0.966654147503988,0.9775485194663046,0.9588801264021793,0.908600166553647,0.9765539437064008,0.9932402705047085,0.9941718215592418,0.9504061883610231,0.9374011484718285,0.980115726883968,0.8848398274045439,0.9387503596742113,0.967092241083876,0.9896013977153445,0.9845869234748166,0.9868199670422824,0.9237260469359705,0.8217323052007792,0.9908416099639729,0.5621804438830815,0.9929979639529964,1,0.9424396998286033,0.959843762069124,0.9736491108481334,0.9781200730193732,0.9898208360888588,0.9771055960089465,0.9918958228326137,0.9827943999964844,0.9901740002665234,0.5329273269246001,0.9775790209757986
