cost_1,cost_0.1,cost_0.01
0.012258028608155724,0.012258028405848956,0.012258026406879396
0.012258028612233435,0.012258028441035788,0.012258026709094058
0.012258028617273818,0.012258028540857578,0.012258028115143009
0.012855201095332147,0.012827793882380244,0.012853640911916486
0.012207216446602465,0.012297256112621613,0.012296279405996285
0.011975410969402791,0.011992342603849642,0.011993286207475716
0.012258028612158953,0.012258028426730967,0.012258026552688057
0.01225802865659351,0.012258028858758874,0.012258030880457467
0.012258028650982656,0.012258028815375795,0.012258030511255902
0.012258028641678312,0.012258028749327363,0.012258029979601529
0.012258028615384015,0.012258028469805449,0.0122580269519396
0.013221209965942346,0.01377790826651822,0.013797198997160877
0.0120892442752481,0.0120892442752481,0.012089884152984851
0.012258028629127811,0.012258028606384523,0.012258028360958578
0.013174589210295856,0.013989199210657288,0.014061723310915101
0.012258028608202763,0.012258028400838394,0.01225802634977997
0.012011389251038817,0.01201160338166723,0.012012584567513189
0.012258028607327874,0.012258028407821765,0.012258026411785984
0.014566953413184874,0.015394645840698397,0.015608311058655096
0.01209421137749259,0.012122133344382795,0.012126725706202107
0.012258028654976804,0.012258028798686905,0.012258029931224707
0.01225802864537205,0.012258028761131778,0.012258029907375269
0.012258028608319583,0.012258028408377095,0.012258026411524894
0.01225802860665753,0.012258028402482033,0.012258026361842644
0.012258028656158403,0.012258028816487602,0.012258030119661388
0.011954215243384,0.011960938683223822,0.011961445619525364
0.01293035017611669,0.013326403219241383,0.013411587502028087
0.01225802860798744,0.012258028403884142,0.012258026374743236
0.012509994530728267,0.012541792668516358,0.012559212413856371
0.0122580286269642,0.012258028579188323,0.012258028030056045
0.013316798986399262,0.014205239911818532,0.014299995670336182
0.01474104921739376,0.0186043427138385,0.018849726177486797
0.014371520565574747,0.016001435202039713,0.016346841427677814
0.012258028613825413,0.012258028497276299,0.012258027595293687
0.0122580286101931,0.01225802843270331,0.01225802664871901
0.012258028625775333,0.012258028580686784,0.01225802813175254
0.01411247143356052,0.014031450723442453,0.014141304002598672
0.012258028655122124,0.012258028860089715,0.012258030903118926
0.012079189712035386,0.01208398355098457,0.012084991655405754
0.012258028628935387,0.012258028614907554,0.012258028528526496
0.012258028654313606,0.012258028845308426,0.012258030755716864
0.014019344988295775,0.015265768330785813,0.015554883926151524
0.012661246760084437,0.012865812782404147,0.01290293551093672
0.013494658672260256,0.013898738521095301,0.014032780888513929
0.01225802860820026,0.01225802841345547,0.01225802646272355
0.01225802865631903,0.01225802885887606,0.01225803088525867
0.012258028653083267,0.012258028843176994,0.012258030741196085
0.012258028635123075,0.012258028686971663,0.012258029360592733
0.012258028643175465,0.012258028704816749,0.012258029063922387
0.012979744829784236,0.013634956263197818,0.013652663260415067
0.012411687758513461,0.012437009274825375,0.012439788647547552
0.01245732418553056,0.012484902584980535,0.012502576262630204
0.012258028608971756,0.012258028412978522,0.012258026473120057
0.013558239546423122,0.013897455134779524,0.014003764326385995
0.01691261377391174,0.017508387475535563,0.017991910097065644
0.014826278901093837,0.015247305305644922,0.015328691957130394
0.012189086083101012,0.012207297397766131,0.012206920384190308
0.012258028608874327,0.012258028412539253,0.012258026441998688
0.012258028612939136,0.01225802851368969,0.012258027876933893
0.012437995824353454,0.01245076305008888,0.012463322831678843
0.014354407055232598,0.017850756992665286,0.0180272531095487
0.012295155537937691,0.012371392464059154,0.012380572852874321
0.012258028607001838,0.012258028400704358,0.012258026341742317
0.012258028607226298,0.012258028405276584,0.012258026383060314
0.012258028633470742,0.012258028652403085,0.012258028858996694
0.012974656402131997,0.01307901481358219,0.013121357327731571
0.012258028620137609,0.012258028560751257,0.01225802822835138
0.012258028609472026,0.012258028419809936,0.012258026527158794
0.012258028608814043,0.012258028412534327,0.012258026472483878
0.017410247320646135,0.0180816739051028,0.01846680983971097
0.01225802861044059,0.012258028433621396,0.012258026613943561
0.012258028643086259,0.012258028760089823,0.012258030070300682
0.012258028625802329,0.012258028591561283,0.012258028341718057
0.012258028607774175,0.012258028401492961,0.012258026349970615
0.012503292074644809,0.012569686887528337,0.012592082060731865
0.012258028656260652,0.012258028856087034,0.012258030498746695
0.012258028654424378,0.012258028839561624,0.012258030693651679
0.014091080294569529,0.014479993806471194,0.01452689295629371
0.012258028653452924,0.012258028847221901,0.012258030791558199
0.012364064859852619,0.012364064859852619,0.012364064859852619
0.012258028612112273,0.01225802847069796,0.012258027238801487
0.012258028607921996,0.01225802840461974,0.012258026382224037
0.01225802861667541,0.012258028540374,0.012258028127475836
0.012258028609854267,0.01225802842381984,0.012258026570289914
0.012217573380855771,0.01236210819257821,0.012370976646392154
0.01389385864372121,0.014915399424976291,0.015150991901943836
0.012258028646578973,0.012258028815972917,0.012258030609367983
0.01217761564866233,0.012247315494955226,0.012251876219165528
0.013119320966952426,0.013895884425845812,0.014014270078247326
0.01225802860752402,0.012258028402543588,0.012258026351721489
0.012455505192306307,0.012499714188670494,0.012498417777473528
0.01347591696357932,0.014365578026848937,0.014562901429959387
0.01225802860992302,0.012258028414416483,0.012258026462343245
0.012258028630157913,0.012258028652073719,0.012258029093476714
0.012258028618516215,0.012258028510052652,0.012258027385781628
0.012258028613841041,0.012258028455944819,0.01225802680730128
0.011958856969261251,0.011969189215948932,0.011969846336378336
0.01396303090831167,0.014430292356733867,0.014510457069189554
0.012258028619011558,0.012258028491452149,0.012258027134931716
0.012100362383074752,0.01211382906413578,0.012115238479329818
