time
0.015623092651367188
0.015619039535522461
0.015625
0.015619993209838867
0
0.012013912200927734
0
0.01562809944152832
0
0.015620946884155273
0
0.015622138977050781
0
0.015620946884155273
0
0
0.015620946884155273
0
0
0.01562190055847168
0
0
0.03125
0
0.015622854232788086
0.015619039535522461
0
0.015620946884155273
0
0
0.022135019302368164
0
0
0.015627145767211914
0
0.015655040740966797
0
0
0
0.015661954879760742
0
0
0.015580892562866211
0.015620946884155273
0.0065081119537353516
0
0.015626907348632813
0
0.015622138977050781
0
0
0
0
0
0.015624046325683594
0
0
0.015620946884155273
0
0.0221250057220459
0
0
0
0.01562809944152832
0.015623807907104492
0
0
0.03124403953552246
0
0
0.015655040740966797
0
0.022145986557006836
0.015629053115844727
0
0.01562190055847168
0
0.015620946884155273
0
0
0.015623092651367188
0
0.015620946884155273
0.015621185302734375
0.008580923080444336
0
0.02021193504333496
0.010128021240234375
0.008059024810791016
0.0020520687103271484
0.010104894638061523
0.008069038391113281
0.009010076522827148
0.006229877471923828
0.0070950984954833984
0.018121957778930664
0.0020639896392822266
0.010106086730957031
0.00810384750366211
0.002050161361694336
