cost_1,cost_0.1,cost_0.01
0.12236800261935239,0.12236800261935239,0.12407683682977484
0.11827995465422954,0.1434843802941606,0.14470597962123896
0.11891544898025055,0.11891544898025055,0.12019763717143725
0.11757377295607122,0.12329288487281241,0.12540848231563534
0.1223129597351167,0.12962591256305014,0.12989757480844227
0.12010481994381735,0.12010481994381735,0.12062406428124944
0.11488732007297062,0.11871596233223256,0.11871596409126928
0.11710119517327722,0.12357391841532248,0.12421663831979157
0.12807912409817634,0.12807912409817634,0.13227093407160773
0.10830754545970964,0.1092421293783189,0.1094592290613032
0.11871596208616611,0.11871596148908958,0.11871595541409564
0.11529129735720309,0.12815121462728687,0.13086587818877318
0.11871596208033182,0.11871596150398041,0.11871595548212485
0.11914556323551928,0.11914628517528043,0.11914846162580282
0.11614856013583812,0.11816250107912397,0.1192363236270392
0.1283668283602298,0.14114740703387077,0.14413568709833324
0.11871596206162126,0.11871596141647311,0.11871595454442851
0.11725537785539153,0.13677063115376564,0.14146837322215627
0.11146476213033177,0.11212244372122955,0.11226095865112012
0.10762989502049795,0.10723917143954881,0.10725176383184698
0.11954562804390748,0.11950689492272086,0.11950776103782083
0.1191409109973552,0.11914074255872878,0.1191489888180053
0.12471135201717962,0.12991320016099472,0.13162049433168335
0.11502719954628998,0.11502719954628998,0.11513296145320381
0.11871596216078323,0.11871596231166529,0.11871596376569521
0.11586946223043697,0.1178161307501294,0.11820581863779762
0.10990370142736187,0.10994458064234483,0.10997062139701545
0.11091217265238247,0.11208962098761864,0.11222746057224765
0.11027898791886448,0.1187159620557748,0.11871596126226137
0.1129553061890669,0.11944919043834716,0.11978237759498667
0.1102956448000644,0.11027558031696826,0.11026379735442546
0.11963559636645717,0.13195398211528112,0.13949901446999896
0.11335273890800451,0.11813783492664356,0.11920801459325976
0.1149646300004176,0.11758038897861894,0.1182106207162248
0.1377986483801714,0.1559007842956086,0.16564641405120453
0.11320568296456543,0.11414309299916894,0.11435234103550078
0.11142731237964128,0.11274369445175599,0.11278373868933296
0.11758166327210515,0.11828897134911998,0.11870184857034023
0.1267054560242461,0.1267054560242461,0.1291857045789315
0.11422538532030145,0.1171549436812284,0.11754498802818066
0.11705546398102608,0.1212176878996649,0.12174701492368054
0.13068299855641752,0.14722858088844581,0.14875428287734893
0.11040990143729519,0.11069225595357311,0.1107448095261877
0.11526855865717071,0.12508215171130133,0.12650218607029737
0.12019849964290358,0.12019849964290358,0.12078411996274542
0.11871596210700072,0.11871596146607395,0.1187159553282397
0.11136042045419993,0.11159348940679227,0.11163897158179369
0.1133836714684327,0.11464698782276148,0.114918367341728
0.12731670917702928,0.12926734605748494,0.13107082177986487
0.11947218371599043,0.12080779235752002,0.12164201602260816
0.10798434421898882,0.1080272948563276,0.10803542934817346
0.11871596208230176,0.11871596130521049,0.11871595363703205
0.10707935693077628,0.11871596131256122,0.11871595368916434
0.12364806339979281,0.12950787800785665,0.13090746584380505
0.11871596212689398,0.11871596178690638,0.11871595854747706
0.11008860362284871,0.11099581106042641,0.1110944216391121
0.11798554159675599,0.12011414039518147,0.12139968230043018
0.11871596208909643,0.11871596157439238,0.11871595636598475
0.12064387672154088,0.12743315001771072,0.1311561324882926
0.12058237624931188,0.13110590587535595,0.13406555353466978
0.11050632958069154,0.11089271619818684,0.11091122414354189
0.1075769336439986,0.10786814851049945,0.10789860096814981
0.11110088739879144,0.11189105375804433,0.1121660064138094
0.12143025880714736,0.13334165006568824,0.137494630959552
0.1366615947299472,0.14323121994288443,0.1499814127636453
0.11119221248411956,0.11167889145134872,0.11178517307488901
0.10706145049021842,0.10707115998492064,0.10707048600873614
0.11471243314267397,0.11548974902927236,0.11592899661935986
0.11944819847818569,0.12887925800497022,0.1315897598060374
0.11698301319886563,0.11698301319886563,0.11789974361685857
0.11383722029145527,0.11941463412939854,0.11984318505418758
0.11014614880201852,0.11060519926231403,0.11070643777516935
0.13141547689108296,0.1359671206958446,0.1408555058849791
0.10881674765276858,0.1089373189410961,0.10897142348979565
0.11631323408018931,0.11861074837427742,0.11874846332050838
0.11896521798984808,0.12220269130717165,0.12247137147815655
0.11597808338390929,0.1180365910741155,0.11822703648611324
0.11871596212946953,0.11871596190739044,0.11871595962527415
0.1196961331972573,0.1221165891658295,0.12245872098627811
0.1151965603565043,0.1151965603565043,0.1151965603565043
0.12367520314323414,0.12757637839774574,0.12981619465785912
0.1212155688625941,0.1212155688625941,0.12398349985331171
0.12552163136589567,0.12552163136589567,0.12825171818900713
0.1273192533645945,0.1315613339338247,0.1325342563452522
0.10786385119241125,0.1080654676836605,0.10807837522975035
0.1095976127765573,0.11061569398402021,0.11079268420526563
0.1218689254078105,0.12394823381274737,0.12481264189483987
0.10850841181778292,0.10862868945339346,0.1086370103473214
0.11034165783370843,0.11871596152167108,0.11871595595512026
0.12533393231548706,0.12533393231548706,0.1276196874594949
0.11871596212837587,0.11871596155281329,0.11871595602102682
0.13778876599486845,0.14732592318106708,0.1470379186578319
0.1187087879747522,0.1656708671556177,0.16547908912203904
0.11911950691177137,0.11913870387513019,0.11914827408526357
0.12022395803564613,0.12027136953395769,0.12072300412881257
0.11674725124286978,0.13151241371455358,0.13462233956129724
0.11871596211964608,0.11871596138996597,0.11871595446889877
0.11211066184854476,0.1126493750177296,0.11275266161994538
0.11396922556456872,0.11447397480305675,0.11462156040635861
0.13386872143801168,0.13386872143801168,0.13594446420073478
