V1,V1,V1,V1
0.3696690424697832,0.07454166622280331,0.2925577423561098,0.7015867957836046
0.3086505606653326,0.6446220968585392,0.3747136277993242,0.815808331989753
0.619231281761919,0.5372446844609647,0.4700624012871869,0.754742120170114
0.3605465320326956,0.5953697515862459,0.41486076896757024,0.9055732413062332
0.34936701392891867,0.4872519814556309,0.5232238194119164,0.9316456007545348
0.3541974331316162,0.5688070527074621,0.3755619039289856,0.9064875576812954
0.5642317795793181,0.31992060266538325,0.4324297819407803,0.9183641683092914
0.3784435536419722,0.5025582703680241,0.3863879334296626,0.90946148387571
0.32488776432146305,0.7112225744106287,0.11581995820532508,0.7757742524547574
0.32276472366749065,0.9256682697645282,0.2283914316049537,0.5996985800506647
0.1996350117333448,0.34198207342568554,0.441409323979081,0.8491695055187931
0.3782863427031616,0.417199669942155,0.26955771298614173,0.9370090477301132
0.3708266868946865,0.7318478170049627,0.15312756760312235,0.7480649398388699
0.6635580796472669,0.8376580150631667,0.6697930569894273,0.8417806992800618
0.26486781800537496,0.5668119725134432,0.2508383547224785,0.8491569716857124
0.6547947442891178,0.6436127849297248,0.40548459369706097,0.9076181631465696
0.8140777847866573,0.2977106330109248,0.5944035799133811,0.9223254405975831
0.40528358724794267,0.5113836345255435,0.28850353292620917,0.9012408869157732
0.3622840302350889,0.4832454868512734,0.4868096114744146,0.38713925024412826
0.6291686400152631,0.5366230198729237,0.5667952244431687,0.8382694714679523
0.5546975285125519,0.5886120808739626,0.5377459817398801,0.9136783766160714
0.5176780734076903,0.4661326370298044,0.2559650219657627,0.922635866139673
0.28052361555730615,0.5479596381178722,0.14465846474165556,0.8706031688660459
0.6683659870621885,0.45241647739435625,0.09187549220813912,0.8593725511837478
0.3811258994059631,0.7109400748506074,0.3499207189973886,0.7429944279919873
0.4078645196661011,0.4956468150800011,0.38094847700917805,0.8317779263783349
0.7040650621162934,0.7225224156223159,0.1802817036287831,0.8298519164886544
0.7035832230925989,0.4964010370063828,0.29541804612517836,0.8969994599148512
0.1117090420373905,0.5504659804513656,0.4618613424486879,0.8972489258963651
0.809539932839284,0.41562491124504425,0.19052642476295575,0.9265398072138444
0.3413290739142812,0.7818522222222113,0.2649573576533739,0.946762195692484
0.02603981680468414,0.4431606944970912,0.04999194018792458,0.8500845055973936
0.5191746538035965,0.4308163390408763,0.5424683880932845,0.9411995051120524
0.6664721209076685,0.4303837594391011,0.813963664603872,0.9789088113478271
0.21053808147726977,0.5375942099098121,0.3254824701854413,0.9520806713547278
0.7479740917370854,0.523812162990227,0.6729652473536487,0.962689907285088
0.4863742586801286,0.27585373457671997,0.6394199821006497,0.9283599847353152
0.22997836041782305,0.4406269211888984,0.23828218454491043,0.9489565486096526
0.1533511563102053,0.5991312135165521,0.18754292743457668,0.9368697719267994
0.49861406744349,0.668162896284369,0.29867297493894096,0.9443056718300992
0.9287376232276116,0.60755275580173,0.3239498535255635,0.9601525382908044
0.3728681153543752,0.5583312776702987,0.4747009904290827,0.9316202979748976
0.06257675415992094,0.40613875223545715,0.526314591320782,0.8643181822395487
0.2549850029060033,0.4973638231799369,0.3112288762469246,0.9624084091050524
0.46190550292000304,0.40905975056415705,0.2902527457896976,0.988529937081662
0.7177486341842977,0.4325790796233127,0.4457545900529519,0.99019749176955
0.5133831700865823,0.43440481271620374,0.3761874735427596,0.91605176833018
0.8234748461740681,0.48267349728844183,0,0.9103309545269376
0.7028064303145898,0.7120217448861084,0.6963800197053848,0.9668621065342956
0.4318949972067703,0.7492389822203182,0.18195694346456595,0.8389417028541283
0.4208989713506268,0.14375833436204066,0.22665917707953087,0.9161861054636448
0.25817873133296115,0.6232317229467775,0.28648497604666834,0.9452391484171968
0.8333854881996304,0.21827761711381696,0.4114014930175728,0.9816500574106652
0.23757746119709416,0.6468196341596231,1,0.9744991651823812
0.234701189448425,0.5955814185222259,0.5034735683317881,0.9765010091587124
0.02603981680468414,0.5297147130385205,0.3371198112594479,0.8899441316259982
0.23936711900373808,0.6084301209553511,0.6389903507122371,0.77775386574828
0.6131819085533429,0.7019560468820069,0.6294061379558439,0.9851014809396104
0.41662191311481034,0.6455610548515963,0.4383568297688006,0.5525037833166256
0.32219417130049655,0.22616013122850667,0.4433841909548123,0.9879586436680962
0.4862055693552925,0.7109079743202311,0.5175868534826711,1
0.8717213604045273,0.4362998521007795,0.29389350309909124,0.9180873682007168
0.9297227193726932,0.3158133397809714,0.4433509942710565,0.9376493835966871
0.16466452961684364,0.4684227448097817,0.2171590140277861,0.9541544418378785
0.2907360575405481,0.5719631566642571,0.4037018732938504,0.9631694733874876
0.8391709370227115,0.4812204558031031,0.3618886663024377,0.9821397819757136
0.2590710631151277,0.334566293499071,0.22783799353858564,0.9616094436233922
0.4430279800026255,0.6624312790715928,0.3408764452954539,0.9870205107081576
0.02877002771267697,0.6134362429509345,0.4747460442450164,0.9688214920447212
0.4322410769262336,0.5541976293063238,0.5071914628654418,0.9826618433306106
0.8149724610637451,0.6651782524830171,0.3914074136934386,0.5167373686654261
0.9409747773451176,0.2908116431284488,0.5382962373773093,0.9603718818823956
